name	term	lev	seq	value
"cilium"	GO:0005929	3	XM_022432513.1	0.769285773658328
"cilium"	GO:0005929	3	XM_022432642.1	0.182080374442047
"cilium"	GO:0005929	3	XM_022436966.1	-0.772243568882912
"cilium"	GO:0005929	3	XM_022439252.1	0.086849628041072
"cilium"	GO:0005929	3	XM_022458060.1	-0.28524553116967
"cilium"	GO:0005929	3	XM_022467343.1	-1.9836667868261
"cilium"	GO:0005929	3	XM_022468271.1	-1.05783229370348
"cilium"	GO:0005929	3	XM_022470731.1	0.0891265531851867
"cilium"	GO:0005929	3	XM_022470733.1	0.286235735503558
"cilium"	GO:0005929	3	XM_022470787.1	1.07503087182765
"cilium"	GO:0005929	3	XM_022471099.1	0.51771078792788
"cilium"	GO:0005929	3	XM_022472744.1	-0.392785413882296
"cilium"	GO:0005929	3	XM_022475858.1	0.392785413882296
"cilium"	GO:0005929	3	XM_022475932.1	-0.394175265496781
"cilium"	GO:0005929	3	XM_022476701.1	-0.51771078792788
"cilium"	GO:0005929	3	XM_022487594.1	0.181479635559921
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022463210.1	0.0882521755053615
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022468824.1	1.40735425420942
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022473312.1	2.18276082117772
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022476405.1	-0.0871248619602329
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022486042.1	0.086849628041072
"protein serine/threonine phosphatase complex"	GO:0008287;GO:1903293;GO:0000159	3	XM_022487071.1	0.766358723984982
"photoreceptor inner segment"	GO:0001917	3	XM_022470254.1	-0.635596834306803
"photoreceptor inner segment"	GO:0001917	3	XM_022475696.1	-0.645274999106654
"photoreceptor inner segment"	GO:0001917	3	XM_022476031.1	0.772243568882912
"photoreceptor inner segment"	GO:0001917	3	XM_022476633.1	-1.07503087182765
"photoreceptor inner segment"	GO:0001917	3	XM_022486045.1	-0.778253500403468
"photoreceptor inner segment"	GO:0001917	3	XM_022486332.1	-0.086849628041072
"nuclear chromosome part"	GO:0044454	2	XM_022435382.1	0.637978682667224
"nuclear chromosome part"	GO:0044454	2	XM_022435480.1	1.957307707944
"nuclear chromosome part"	GO:0044454	2	XM_022436935.1	0.282333030701662
"nuclear chromosome part"	GO:0044454	2	XM_022437967.1	3.56559610386567
"nuclear chromosome part"	GO:0044454	2	XM_022460974.1	0
"nuclear chromosome part"	GO:0044454	2	XM_022464317.1	0.635596834306803
"nuclear chromosome part"	GO:0044454	2	XM_022465413.1	-0.911389367318193
"nuclear chromosome part"	GO:0044454	2	XM_022465740.1	0.0879663069167629
"nuclear chromosome part"	GO:0044454	2	XM_022466633.1	-0.766358723984982
"nuclear chromosome part"	GO:0044454	2	XM_022467157.1	-1.41337387123336
"nuclear chromosome part"	GO:0044454	2	XM_022476247.1	0.287235891112155
"nuclear chromosome part"	GO:0044454	2	XM_022477768.1	-0.781306720019307
"nuclear chromosome part"	GO:0044454	2	XM_022482988.1	-0.398430051440092
"nuclear chromosome part"	GO:0044454	2	XM_022487720.1	1.05783229370348
"nuclear chromosome part"	GO:0044454	2	XM_022489217.1	-0.515792799841174
"nuclear chromosome part"	GO:0044454	2	XM_022489613.1	0.510156101118027
"nuclear chromosome part"	GO:0044454	2	XM_022489699.1	0.0879663069167629
"ribonucleoprotein complex"	GO:1990904	2	XM_022435687.1	0.769285773658328
"ribonucleoprotein complex"	GO:1990904	2	XM_022454469.1	2.83782926839608
"ribonucleoprotein complex"	GO:1990904	2	XM_022457554.1	-0.086849628041072
"ribonucleoprotein complex"	GO:1990904	2	XM_022457820.1	-0.645274999106654
"ribonucleoprotein complex"	GO:1990904	2	XM_022458826.1	-0.769285773658328
"ribonucleoprotein complex"	GO:1990904	2	XM_022459280.1	2.82468973733075
"ribonucleoprotein complex"	GO:1990904	2	XM_022462358.1	0.510156101118027
"ribonucleoprotein complex"	GO:1990904	2	XM_022462631.1	0.766358723984982
"ribonucleoprotein complex"	GO:1990904	2	XM_022463991.1	-0.394175265496781
"ribonucleoprotein complex"	GO:1990904	2	XM_022464712.1	-0.510156101118027
"ribonucleoprotein complex"	GO:1990904	2	XM_022469114.1	0.086849628041072
"ribonucleoprotein complex"	GO:1990904	2	XM_022469838.1	0
"ribonucleoprotein complex"	GO:1990904	2	XM_022470306.1	-1.9836667868261
"ribonucleoprotein complex"	GO:1990904	2	XM_022470964.1	0.510156101118027
"ribonucleoprotein complex"	GO:1990904	2	XM_022471398.1	0.949088503476071
"ribonucleoprotein complex"	GO:1990904	2	XM_022472894.1	-1.38968956397596
