NC_035780.1	2538924	2538926	-50	NC_035780.1	2524316	2546649
NC_035780.1	2541726	2541728	-54	NC_035780.1	2524316	2546649
NC_035780.1	2586508	2586510	-53	NC_035780.1	2557126	2603667
NC_035780.1	4286802	4286804	-62	NC_035780.1	4283641	4311592
NC_035780.1	4288213	4288215	-58	NC_035780.1	4283641	4311592
NC_035780.1	4289628	4289630	-52	NC_035780.1	4283641	4311592
NC_035780.1	8693287	8693289	-52	NC_035780.1	8693236	8694022
NC_035780.1	9110274	9110276	-63	NC_035780.1	9109570	9110353
NC_035780.1	17093218	17093220	-52	NC_035780.1	17092755	17093973
NC_035780.1	17488958	17488960	-57	NC_035780.1	17488237	17489213
NC_035780.1	19149580	19149582	-61	NC_035780.1	19145127	19151846
NC_035780.1	19968152	19968154	-60	NC_035780.1	19934857	19996816
NC_035780.1	22177828	22177830	-51	NC_035780.1	22177171	22178641
NC_035780.1	24258094	24258096	-50	NC_035780.1	24211012	24276667
NC_035780.1	25858297	25858299	-51	NC_035780.1	25858130	25860108
NC_035780.1	26676903	26676905	-61	NC_035780.1	26635353	26722225
NC_035780.1	31302904	31302906	-60	NC_035780.1	31300938	31305044
NC_035780.1	31302934	31302936	-58	NC_035780.1	31300938	31305044
NC_035780.1	31303159	31303161	-58	NC_035780.1	31300938	31305044
NC_035780.1	31303207	31303209	-60	NC_035780.1	31300938	31305044
NC_035780.1	32717030	32717032	-52	NC_035780.1	32716934	32717601
NC_035780.1	32787976	32787978	-60	NC_035780.1	32780717	32835920
NC_035780.1	35969128	35969130	-53	NC_035780.1	35968795	35969794
NC_035780.1	38002468	38002470	-57	NC_035780.1	37977435	38007462
NC_035780.1	38014597	38014599	-50	NC_035780.1	38014141	38014646
NC_035780.1	54074030	54074032	-52	NC_035780.1	54070138	54077957
NC_035780.1	54211052	54211054	-62	NC_035780.1	54208840	54211872
NC_035780.1	55484705	55484707	-52	NC_035780.1	55483991	55487488
NC_035780.1	57337100	57337102	-54	NC_035780.1	57336927	57337730
NC_035780.1	60587461	60587463	-74	NC_035780.1	60587070	60588042
NC_035780.1	62782868	62782870	-50	NC_035780.1	62764102	62785376
NC_035781.1	631436	631438	-60	NC_035781.1	597601	735427
NC_035781.1	631899	631901	-57	NC_035781.1	597601	735427
NC_035781.1	783409	783411	-50	NC_035781.1	778767	786641
NC_035781.1	1874187	1874189	-51	NC_035781.1	1869768	1886647
NC_035781.1	2454890	2454892	-50	NC_035781.1	2454409	2463604
NC_035781.1	5035159	5035161	-51	NC_035781.1	5035109	5036200
NC_035781.1	5648771	5648773	-55	NC_035781.1	5616234	5694459
NC_035781.1	10383010	10383012	-58	NC_035781.1	10382375	10383229
NC_035781.1	10430444	10430446	-52	NC_035781.1	10426113	10434148
NC_035781.1	13033010	13033012	-63	NC_035781.1	13032912	13036647
NC_035781.1	20200244	20200246	-68	NC_035781.1	20194778	20208507
NC_035781.1	23710326	23710328	-54	NC_035781.1	23709889	23711447
NC_035781.1	29765549	29765551	-51	NC_035781.1	29763261	29766524
NC_035781.1	30789623	30789625	-57	NC_035781.1	30787542	30789915
NC_035781.1	30803513	30803515	-54	NC_035781.1	30801941	30816446
NC_035781.1	42529448	42529450	-50	NC_035781.1	42528679	42532949
NC_035781.1	43054122	43054124	-60	NC_035781.1	43050177	43060172
NC_035781.1	45110203	45110205	-51	NC_035781.1	45109190	45110610
NC_035781.1	47331062	47331064	-56	NC_035781.1	47330742	47331993
NC_035781.1	50711254	50711256	-71	NC_035781.1	50706269	50731601
NC_035781.1	53358848	53358850	-55	NC_035781.1	53358438	53361272
NC_035781.1	53374025	53374027	-57	NC_035781.1	53373799	53379632
NC_035781.1	54716976	54716978	-52	NC_035781.1	54716937	54724005
NC_035781.1	57902071	57902073	-51	NC_035781.1	57833386	57934403
NC_035781.1	59605796	59605798	-53	NC_035781.1	59580417	59629810
NC_035781.1	59696862	59696864	-51	NC_035781.1	59690706	59782192
NC_035781.1	59742649	59742651	-65	NC_035781.1	59690706	59782192
NC_035782.1	4508265	4508267	-50	NC_035782.1	4506435	4509846
NC_035782.1	6260447	6260449	-54	NC_035782.1	6260395	6261169
NC_035782.1	6675419	6675421	-50	NC_035782.1	6675141	6679285
NC_035782.1	6685343	6685345	-68	NC_035782.1	6681784	6691999
NC_035782.1	6685349	6685351	-50	NC_035782.1	6681784	6691999
NC_035782.1	6686535	6686537	-55	NC_035782.1	6681784	6691999
NC_035782.1	6897406	6897408	-53	NC_035782.1	6860029	6953427
NC_035782.1	15147632	15147634	-68	NC_035782.1	15141013	15178897
NC_035782.1	15148526	15148528	-50	NC_035782.1	15141013	15178897
NC_035782.1	20856833	20856835	-59	NC_035782.1	20784902	21128873
NC_035782.1	22251780	22251782	-53	NC_035782.1	22249726	22277834
NC_035782.1	22569027	22569029	-50	NC_035782.1	22565797	22571452
NC_035782.1	26339741	26339743	-59	NC_035782.1	26339090	26340347
NC_035782.1	26344076	26344078	-51	NC_035782.1	26343721	26346003
NC_035782.1	34280754	34280756	-50	NC_035782.1	34072243	35308725
NC_035782.1	34498893	34498895	-55	NC_035782.1	34072243	35308725
NC_035782.1	34498895	34498897	-71	NC_035782.1	34072243	35308725
NC_035782.1	35693355	35693357	-55	NC_035782.1	35693208	35694549
NC_035782.1	41847823	41847825	-50	NC_035782.1	41847636	41848268
NC_035782.1	48688410	48688412	-58	NC_035782.1	48657095	48718599
NC_035782.1	48688413	48688415	-56	NC_035782.1	48657095	48718599
NC_035782.1	49571336	49571338	-58	NC_035782.1	49570922	49572821
NC_035782.1	49575756	49575758	-61	NC_035782.1	49574829	49578368
NC_035782.1	51594718	51594720	-52	NC_035782.1	51587310	51625170
NC_035782.1	53681702	53681704	-58	NC_035782.1	53680962	53686017
NC_035782.1	58948370	58948372	-50	NC_035782.1	58947942	58949465
NC_035782.1	63564041	63564043	-55	NC_035782.1	63556105	63570154
NC_035783.1	8555952	8555954	-59	NC_035783.1	8552593	8557877
NC_035783.1	11164219	11164221	-62	NC_035783.1	11162953	11165946
NC_035783.1	15040568	15040570	-50	NC_035783.1	15027262	15050118
NC_035783.1	21073266	21073268	-50	NC_035783.1	21065796	21084908
NC_035783.1	22609860	22609862	-56	NC_035783.1	22609287	22610716
NC_035783.1	23674165	23674167	-62	NC_035783.1	23672548	23674433
NC_035783.1	25301967	25301969	-57	NC_035783.1	25299797	25308793
NC_035783.1	25304490	25304492	-63	NC_035783.1	25299797	25308793
NC_035783.1	25307878	25307880	-78	NC_035783.1	25299797	25308793
NC_035783.1	25307894	25307896	-50	NC_035783.1	25299797	25308793
NC_035783.1	30129117	30129118	-50	NC_035783.1	30129117	30132587
NC_035783.1	32082626	32082628	-53	NC_035783.1	32079926	32085440
NC_035783.1	32417238	32417240	-60	NC_035783.1	32407912	32424550
NC_035783.1	38039086	38039088	-51	NC_035783.1	38038374	38039432
NC_035783.1	41657099	41657101	-50	NC_035783.1	41654970	41660726
NC_035783.1	42295607	42295609	-51	NC_035783.1	42293365	42300006
NC_035783.1	42871170	42871172	-51	NC_035783.1	42868211	42875137
NC_035783.1	44312384	44312386	-51	NC_035783.1	44311843	44313788
NC_035783.1	48434286	48434288	-53	NC_035783.1	48415398	48489259
NC_035783.1	50075652	50075654	-52	NC_035783.1	50075459	50077429
