NC_035780.1	2541726	2541728	-54	NC_035780.1	2538955	2541768
NC_035780.1	4288213	4288215	-58	NC_035780.1	4288128	4288230
NC_035780.1	17488958	17488960	-57	NC_035780.1	17488942	17489178
NC_035780.1	22177828	22177830	-51	NC_035780.1	22154686	22178240
NC_035780.1	22177828	22177830	-51	NC_035780.1	22154686	22178240
NC_035780.1	25858297	25858299	-51	NC_035780.1	25858281	25863048
NC_035780.1	31302904	31302906	-60	NC_035780.1	31302841	31303151
NC_035780.1	31302934	31302936	-58	NC_035780.1	31302841	31303151
NC_035780.1	32717030	32717032	-52	NC_035780.1	32716795	32717179
NC_035780.1	35969128	35969130	-53	NC_035780.1	35969070	35986498
NC_035780.1	57337100	57337102	-54	NC_035780.1	57336210	57338139
NC_035780.1	60587461	60587463	-74	NC_035780.1	60586242	60590093
NC_035781.1	631436	631438	-60	NC_035781.1	631289	631459
NC_035781.1	1874187	1874189	-51	NC_035781.1	1870070	1875892
NC_035781.1	10430444	10430445	-52	NC_035781.1	10429267	10430445
NC_035781.1	10430444	10430445	-52	NC_035781.1	10429267	10430445
NC_035781.1	13281049	13281051	-51	NC_035781.1	13281010	13281749
NC_035781.1	20200244	20200246	-68	NC_035781.1	20200144	20200691
NC_035781.1	29765549	29765551	-51	NC_035781.1	29765542	29765632
NC_035781.1	42529448	42529450	-50	NC_035781.1	42511823	42534354
NC_035781.1	43054122	43054124	-60	NC_035781.1	43054064	43054148
NC_035781.1	45110203	45110205	-51	NC_035781.1	45110157	45110508
NC_035781.1	53364501	53364503	-58	NC_035781.1	53364399	53364506
NC_035781.1	53374025	53374027	-57	NC_035781.1	53373500	53374174
NC_035781.1	54716976	54716978	-52	NC_035781.1	54716697	54719095
NC_035781.1	59605796	59605798	-53	NC_035781.1	59605698	59605807
NC_035781.1	59696862	59696864	-51	NC_035781.1	59695961	59697485
NC_035781.1	59742649	59742651	-65	NC_035781.1	59742522	59743114
NC_035782.1	6675419	6675421	-50	NC_035782.1	6675061	6679235
NC_035782.1	34280754	34280756	-50	NC_035782.1	34274309	34292608
NC_035782.1	34498893	34498895	-55	NC_035782.1	34489970	34503553
NC_035782.1	34498895	34498897	-71	NC_035782.1	34489970	34503553
NC_035782.1	49575756	49575758	-61	NC_035782.1	49575446	49576141
NC_035783.1	8555952	8555954	-59	NC_035783.1	8555745	8556698
NC_035783.1	22609860	22609862	-56	NC_035783.1	22608958	22609951
NC_035783.1	23674165	23674167	-62	NC_035783.1	23659690	23674701
NC_035783.1	26034430	26034432	-52	NC_035783.1	26033584	26035524
NC_035783.1	32417238	32417240	-60	NC_035783.1	32415956	32424079
NC_035783.1	42295607	42295609	-51	NC_035783.1	42295590	42296277
NC_035783.1	48434286	48434288	-53	NC_035783.1	48433949	48437144
NC_035783.1	49079096	49079098	-50	NC_035783.1	49076438	49079111
NC_035783.1	57925335	57925337	-58	NC_035783.1	57925319	57925967
NC_035784.1	1924233	1924235	-53	NC_035784.1	1923871	1924385
NC_035784.1	2256854	2256856	-52	NC_035784.1	2256331	2256874
NC_035784.1	5236070	5236072	-53	NC_035784.1	5234342	5236597
NC_035784.1	8331780	8331782	-51	NC_035784.1	8330960	8333795
NC_035784.1	9477059	9477061	-55	NC_035784.1	9476297	9477686
NC_035784.1	10016144	10016146	-56	NC_035784.1	10016129	10016463
NC_035784.1	14247055	14247057	-59	NC_035784.1	14245389	14247527
NC_035784.1	14259080	14259082	-50	NC_035784.1	14257503	14262619
NC_035784.1	21410057	21410059	-59	NC_035784.1	21407845	21410337
NC_035784.1	21410064	21410066	-56	NC_035784.1	21407845	21410337
NC_035784.1	22572278	22572280	-57	NC_035784.1	22571218	22572802
NC_035784.1	33375189	33375191	-54	NC_035784.1	33374577	33378165
NC_035784.1	42103145	42103147	-63	NC_035784.1	42101992	42123100
NC_035784.1	47479564	47479566	-51	NC_035784.1	47479045	47479708
NC_035784.1	50083563	50083565	-51	NC_035784.1	50083548	50084076
NC_035784.1	53991051	53991053	-51	NC_035784.1	53985311	53992885
NC_035784.1	53991914	53991916	-52	NC_035784.1	53985311	53992885
NC_035784.1	55154349	55154351	-51	NC_035784.1	55153802	55154784
NC_035784.1	57163870	57163872	-63	NC_035784.1	57163757	57164170
NC_035784.1	65903450	65903452	-51	NC_035784.1	65903418	65904185
NC_035784.1	69554490	69554492	-72	NC_035784.1	69553691	69554809
NC_035784.1	75291846	75291848	-75	NC_035784.1	75291724	75294827
NC_035784.1	75314857	75314859	-51	NC_035784.1	75314813	75315123
NC_035784.1	82548250	82548252	-57	NC_035784.1	82547216	82550139
NC_035784.1	85967658	85967660	-58	NC_035784.1	85967054	85968172
NC_035784.1	86309404	86309406	-50	NC_035784.1	86307926	86310480
NC_035784.1	91582932	91582934	-53	NC_035784.1	91581415	91583148
NC_035784.1	95098213	95098215	-50	NC_035784.1	95097529	95098886
NC_035786.1	41858571	41858573	-50	NC_035786.1	41858066	41858587
NC_035786.1	43236837	43236839	-53	NC_035786.1	43236819	43238411
NC_035786.1	49056851	49056853	-57	NC_035786.1	49056660	49056870
NC_035787.1	43903510	43903512	-52	NC_035787.1	43903211	43903637
NC_035787.1	45643698	45643700	-54	NC_035787.1	45643457	45644302
NC_035787.1	45658936	45658938	-56	NC_035787.1	45658902	45659626
NC_035787.1	47787950	47787952	-63	NC_035787.1	47787779	47788689
NC_035787.1	48392396	48392398	-51	NC_035787.1	48391092	48392403
NC_035787.1	52112610	52112612	-51	NC_035787.1	52112564	52113317
NC_035787.1	52788269	52788271	-65	NC_035787.1	52787237	52789732
NC_035787.1	54271741	54271743	-58	NC_035787.1	54270796	54272874
NC_035787.1	60366842	60366844	-51	NC_035787.1	60364911	60368557
NC_035787.1	61149801	61149803	-53	NC_035787.1	61148710	61151760
NC_035787.1	61911189	61911191	-50	NC_035787.1	61911049	61911631
NC_035788.1	26653090	26653092	-67	NC_035788.1	26651449	26658997
NC_035788.1	46234973	46234975	-83	NC_035788.1	46234894	46235275
NC_035788.1	56052703	56052705	-73	NC_035788.1	56052353	56053170
NC_035788.1	68202687	68202689	-50	NC_035788.1	68201758	68202823
NC_035788.1	71420685	71420687	-59	NC_035788.1	71418848	71423356
NC_035788.1	71421195	71421197	-58	NC_035788.1	71418848	71423356
NC_035788.1	71422114	71422116	-64	NC_035788.1	71418848	71423356
NC_035788.1	76583487	76583489	-58	NC_035788.1	76582763	76583535
NC_035788.1	90709051	90709053	-54	NC_035788.1	90708995	90709940
NC_035789.1	1152812	1152814	-61	NC_035789.1	1149405	1161540
NC_035789.1	1152812	1152814	-61	NC_035789.1	1149405	1161540
NC_035789.1	9445653	9445655	-65	NC_035789.1	9445271	9447329
