NC_035780.1	401630	401632	53	NC_035780.1	394983	409280
NC_035780.1	571138	571140	58	NC_035780.1	544088	573497
NC_035780.1	1882691	1882693	64	NC_035780.1	1882143	1890106
NC_035780.1	1885022	1885024	61	NC_035780.1	1882143	1890106
NC_035780.1	1933499	1933501	51	NC_035780.1	1928718	1940217
NC_035780.1	2584492	2584494	56	NC_035780.1	2554181	2599559
NC_035780.1	2589720	2589722	57	NC_035780.1	2554181	2599559
NC_035780.1	4286286	4286288	67	NC_035780.1	4282771	4298209
NC_035780.1	8833124	8833126	60	NC_035780.1	8829533	8833841
NC_035780.1	12631453	12631455	60	NC_035780.1	12630576	12697104
NC_035780.1	15412264	15412266	50	NC_035780.1	15350536	15428837
NC_035780.1	15414934	15414936	51	NC_035780.1	15350536	15428837
NC_035780.1	19482568	19482570	56	NC_035780.1	19475014	19496585
NC_035780.1	22276726	22276728	55	NC_035780.1	22269635	22278631
NC_035780.1	24227052	24227054	79	NC_035780.1	24218680	24228020
NC_035780.1	27396182	27396184	52	NC_035780.1	27361633	27399528
NC_035780.1	27482716	27482718	52	NC_035780.1	27467847	27490600
NC_035780.1	28739472	28739474	62	NC_035780.1	28734177	28740474
NC_035780.1	32447267	32447269	63	NC_035780.1	32442550	32450480
NC_035780.1	32766797	32766799	58	NC_035780.1	32746900	32773125
NC_035780.1	32766797	32766799	58	NC_035780.1	32754200	32800756
NC_035780.1	38085952	38085954	59	NC_035780.1	38078620	38087856
NC_035780.1	38132128	38132130	55	NC_035780.1	38130571	38134205
NC_035780.1	38236493	38236495	50	NC_035780.1	38209799	38243110
NC_035780.1	43027588	43027590	50	NC_035780.1	43023506	43032422
NC_035780.1	43327056	43327058	50	NC_035780.1	43324882	43331405
NC_035780.1	48165057	48165059	72	NC_035780.1	48156159	48172553
NC_035780.1	55852212	55852214	58	NC_035780.1	55842639	55853933
NC_035780.1	60359486	60359488	65	NC_035780.1	60354242	60376358
NC_035780.1	62750217	62750219	53	NC_035780.1	62741197	62750429
NC_035781.1	275904	275906	53	NC_035781.1	270013	278295
NC_035781.1	2277404	2277406	57	NC_035781.1	2272619	2290963
NC_035781.1	2383028	2383030	67	NC_035781.1	2381708	2410563
NC_035781.1	5386447	5386449	50	NC_035781.1	5383711	5397505
NC_035781.1	5652041	5652043	63	NC_035781.1	5623609	5686073
NC_035781.1	5928086	5928088	52	NC_035781.1	5886123	5961792
NC_035781.1	7609505	7609507	57	NC_035781.1	7589782	7641768
NC_035781.1	7609505	7609507	57	NC_035781.1	7590843	7626904
NC_035781.1	8787455	8787457	55	NC_035781.1	8783486	8790616
NC_035781.1	9369563	9369565	51	NC_035781.1	9365907	9372778
NC_035781.1	10427419	10427421	56	NC_035781.1	10416559	10438076
NC_035781.1	10427419	10427421	56	NC_035781.1	10296923	10783376
NC_035781.1	10427642	10427644	63	NC_035781.1	10416559	10438076
NC_035781.1	10427642	10427644	63	NC_035781.1	10296923	10783376
NC_035781.1	22439769	22439771	53	NC_035781.1	22434445	22454564
NC_035781.1	22901072	22901074	54	NC_035781.1	22898163	22915582
NC_035781.1	24474567	24474569	53	NC_035781.1	24468785	24491957
NC_035781.1	28525219	28525221	50	NC_035781.1	28506678	28526775
NC_035781.1	28992818	28992820	52	NC_035781.1	28992071	28998845
NC_035781.1	29126963	29126965	51	NC_035781.1	29124655	29135389
NC_035781.1	29385292	29385294	56	NC_035781.1	29382512	29399362
NC_035781.1	30153250	30153252	51	NC_035781.1	30149304	30155205
NC_035781.1	30488984	30488986	51	NC_035781.1	30478461	30490287
NC_035781.1	30827585	30827587	55	NC_035781.1	30824874	30840658
NC_035781.1	32146059	32146061	52	NC_035781.1	32127204	32162055
NC_035781.1	37444181	37444183	56	NC_035781.1	37438984	37455180
NC_035781.1	43382430	43382432	52	NC_035781.1	43360157	43391468
NC_035781.1	43563161	43563163	56	NC_035781.1	43561226	43574491
NC_035781.1	45110112	45110114	73	NC_035781.1	45108521	45113815
NC_035781.1	47215727	47215729	52	NC_035781.1	47208391	47245757
NC_035781.1	49000882	49000884	61	NC_035781.1	48983080	49017599
