NC_035780.1	401630	401632	53	NC_035780.1	401604	401800
NC_035780.1	1882691	1882693	64	NC_035780.1	1882355	1882971
NC_035780.1	1885022	1885024	61	NC_035780.1	1884754	1886042
NC_035780.1	1933499	1933501	51	NC_035780.1	1932876	1933573
NC_035780.1	2541726	2541728	-54	NC_035780.1	2538955	2541768
NC_035780.1	2584492	2584494	56	NC_035780.1	2584153	2584504
NC_035780.1	4288213	4288215	-58	NC_035780.1	4288128	4288230
NC_035780.1	8833124	8833126	60	NC_035780.1	8832171	8833699
NC_035780.1	17488958	17488960	-57	NC_035780.1	17488942	17489178
NC_035780.1	22177828	22177830	-51	NC_035780.1	22154686	22178240
NC_035780.1	22177828	22177830	-51	NC_035780.1	22154686	22178240
NC_035780.1	25858297	25858299	-51	NC_035780.1	25858281	25863048
NC_035780.1	27396182	27396184	52	NC_035780.1	27396140	27396706
NC_035780.1	31302904	31302906	-60	NC_035780.1	31302841	31303151
NC_035780.1	31302934	31302936	-58	NC_035780.1	31302841	31303151
NC_035780.1	32717030	32717032	-52	NC_035780.1	32716795	32717179
NC_035780.1	32766797	32766799	58	NC_035780.1	32766346	32769863
NC_035780.1	32766797	32766799	58	NC_035780.1	32766346	32769863
NC_035780.1	35969128	35969130	-53	NC_035780.1	35969070	35986498
NC_035780.1	38236493	38236495	50	NC_035780.1	38236121	38236506
NC_035780.1	55852212	55852214	58	NC_035780.1	55852062	55852336
NC_035780.1	57337100	57337102	-54	NC_035780.1	57336210	57338139
NC_035780.1	60587461	60587463	-74	NC_035780.1	60586242	60590093
NC_035781.1	275904	275906	53	NC_035781.1	275741	275931
NC_035781.1	631436	631438	-60	NC_035781.1	631289	631459
NC_035781.1	1874187	1874189	-51	NC_035781.1	1870070	1875892
NC_035781.1	10430444	10430445	-52	NC_035781.1	10429267	10430445
NC_035781.1	10430444	10430445	-52	NC_035781.1	10429267	10430445
NC_035781.1	13281049	13281051	-51	NC_035781.1	13281010	13281749
NC_035781.1	20200244	20200246	-68	NC_035781.1	20200144	20200691
NC_035781.1	22439769	22439771	53	NC_035781.1	22437653	22442958
NC_035781.1	24474567	24474569	53	NC_035781.1	24473564	24474586
NC_035781.1	28525219	28525221	50	NC_035781.1	28524794	28526636
NC_035781.1	29126963	29126965	51	NC_035781.1	29126706	29127029
NC_035781.1	29385292	29385294	56	NC_035781.1	29385273	29385359
NC_035781.1	29765549	29765551	-51	NC_035781.1	29765542	29765632
NC_035781.1	37444181	37444183	56	NC_035781.1	37442451	37444492
NC_035781.1	42529448	42529450	-50	NC_035781.1	42511823	42534354
NC_035781.1	43054122	43054124	-60	NC_035781.1	43054064	43054148
NC_035781.1	43382430	43382432	52	NC_035781.1	43382263	43382467
NC_035781.1	45110203	45110205	-51	NC_035781.1	45110157	45110508
NC_035781.1	47215727	47215729	52	NC_035781.1	47214786	47215755
NC_035781.1	49000882	49000884	61	NC_035781.1	49000124	49007859
NC_035781.1	53358699	53358701	56	NC_035781.1	53358683	53358814
NC_035781.1	53364501	53364503	-58	NC_035781.1	53364399	53364506
NC_035781.1	53374025	53374027	-57	NC_035781.1	53373500	53374174
