NC_035780.1	401630	401632	53	NC_035780.1	401605	401801
NC_035780.1	1882691	1882693	64	NC_035780.1	1882356	1882972
NC_035780.1	1885022	1885024	61	NC_035780.1	1884755	1886043
NC_035780.1	1933499	1933501	51	NC_035780.1	1932877	1933574
NC_035780.1	2541726	2541728	-54	NC_035780.1	2538956	2541769
NC_035780.1	2584492	2584494	56	NC_035780.1	2584154	2584505
NC_035780.1	4288213	4288215	-58	NC_035780.1	4288129	4288231
NC_035780.1	8833124	8833126	60	NC_035780.1	8832172	8833700
NC_035780.1	15414934	15414935	51	NC_035780.1	15414677	15414935
NC_035780.1	17488958	17488960	-57	NC_035780.1	17488943	17489179
NC_035780.1	22177828	22177830	-51	NC_035780.1	22154687	22178241
NC_035780.1	25858297	25858299	-51	NC_035780.1	25858282	25863049
NC_035780.1	27396182	27396184	52	NC_035780.1	27396141	27396707
NC_035780.1	31302904	31302906	-60	NC_035780.1	31302842	31303152
NC_035780.1	31302934	31302936	-58	NC_035780.1	31302842	31303152
NC_035780.1	32717030	32717032	-52	NC_035780.1	32716796	32717180
NC_035780.1	32766797	32766799	58	NC_035780.1	32766347	32769865
NC_035780.1	35969128	35969130	-53	NC_035780.1	35969071	35986499
NC_035780.1	38236493	38236495	50	NC_035780.1	38236122	38236507
NC_035780.1	57337100	57337102	-54	NC_035780.1	57336211	57338140
NC_035781.1	275904	275906	53	NC_035781.1	275742	275932
NC_035781.1	631436	631438	-60	NC_035781.1	631290	631460
NC_035781.1	1874187	1874189	-51	NC_035781.1	1870071	1875893
NC_035781.1	10430444	10430446	-52	NC_035781.1	10429268	10430446
NC_035781.1	13281049	13281051	-51	NC_035781.1	13281011	13281750
NC_035781.1	20200244	20200246	-68	NC_035781.1	20200145	20200692
NC_035781.1	22439769	22439771	53	NC_035781.1	22437654	22442959
NC_035781.1	28525219	28525221	50	NC_035781.1	28524795	28526637
NC_035781.1	29126963	29126965	51	NC_035781.1	29126707	29127030
NC_035781.1	29385292	29385294	56	NC_035781.1	29385274	29385360
NC_035781.1	29765549	29765551	-51	NC_035781.1	29765543	29765633
NC_035781.1	37444181	37444183	56	NC_035781.1	37442452	37444493
NC_035781.1	42529448	42529450	-50	NC_035781.1	42511824	42534355
NC_035781.1	43054122	43054124	-60	NC_035781.1	43054065	43054149
NC_035781.1	43382430	43382432	52	NC_035781.1	43382264	43382468
NC_035781.1	45110203	45110205	-51	NC_035781.1	45110158	45110509
NC_035781.1	47215727	47215729	52	NC_035781.1	47214787	47215756
NC_035781.1	49000882	49000884	61	NC_035781.1	49000125	49007860
NC_035781.1	53358699	53358701	56	NC_035781.1	53358684	53358815
NC_035781.1	53364501	53364503	-58	NC_035781.1	53364400	53364507
NC_035781.1	53374025	53374027	-57	NC_035781.1	53373501	53374175
NC_035781.1	54716976	54716978	-52	NC_035781.1	54716698	54719096
NC_035781.1	56296256	56296258	63	NC_035781.1	56294748	56296313
NC_035781.1	59274911	59274913	61	NC_035781.1	59274799	59275119
NC_035781.1	59605796	59605798	-53	NC_035781.1	59605699	59605808
NC_035781.1	59696862	59696864	-51	NC_035781.1	59695962	59697486
NC_035781.1	59698879	59698881	66	NC_035781.1	59697566	59698977
NC_035781.1	59742649	59742651	-65	NC_035781.1	59742523	59743115
NC_035782.1	4729348	4729350	55	NC_035782.1	4727998	4730318
NC_035782.1	6675419	6675421	-50	NC_035782.1	6675062	6679236
NC_035782.1	29760016	29760018	50	NC_035782.1	29759254	29763759
NC_035782.1	34280754	34280756	-50	NC_035782.1	34274310	34292609
NC_035782.1	34498893	34498895	-55	NC_035782.1	34489971	34503555
NC_035782.1	34498895	34498897	-71	NC_035782.1	34489971	34503555
NC_035782.1	45857195	45857197	52	NC_035782.1	45855583	45860249
NC_035782.1	46793650	46793652	58	NC_035782.1	46792994	46796370
NC_035782.1	48662582	48662584	60	NC_035782.1	48662565	48665981
NC_035782.1	49575756	49575758	-61	NC_035782.1	49575447	49576142
NC_035782.1	53693367	53693369	61	NC_035782.1	53692395	53693700
NC_035782.1	61203970	61203972	51	NC_035782.1	61203445	61205608
NC_035782.1	63438236	63438238	68	NC_035782.1	63437800	63438947
NC_035783.1	4336100	4336102	63	NC_035783.1	4334086	4337129
NC_035783.1	8555952	8555954	-59	NC_035783.1	8555746	8556699
NC_035783.1	16217946	16217948	53	NC_035783.1	16217720	16218953
NC_035783.1	17850324	17850326	54	NC_035783.1	17842001	17852475
NC_035783.1	19545473	19545475	50	NC_035783.1	19545463	19545679
NC_035783.1	20710045	20710047	61	NC_035783.1	20709029	20712132
NC_035783.1	20710063	20710065	61	NC_035783.1	20709029	20712132
NC_035783.1	20710091	20710093	83	NC_035783.1	20709029	20712132
NC_035783.1	20844034	20844036	70	NC_035783.1	20843817	20844079
NC_035783.1	21076506	21076508	50	NC_035783.1	21076504	21077493
NC_035783.1	22609860	22609862	-56	NC_035783.1	22608959	22609952
NC_035783.1	23130125	23130127	53	NC_035783.1	23124980	23130970
NC_035783.1	23674165	23674167	-62	NC_035783.1	23659691	23674702
NC_035783.1	26034430	26034432	-52	NC_035783.1	26033585	26035525
